id1,left_preview,id2,right_preview,matchness,score,embedding_similarity,key_overlap_score,rarity_score,bin,bin_reason,source_blockers_display,corner,label,
FBRef_001954,"player_name: Emmanuel Agbadou | positions_position: DF | clubs_club: Reims, Wolves",TM_064517,player_name: emmanuel nidoy | positions_position: DC | clubs_club: FC Villefranche-Beaujolais B,0.818814646,0.592332954,,1,0.008547009,EASY_POS,EASY_POS,TokenBlocker,FALSE,0,0
FBRef_006131,"player_name: Roberto de la Rosa | positions_position: FW,MF, FW | clubs_club: Monterrey, Pachuca",TM_037392,player_name: miguel de la fuente | positions_position: ST | clubs_club: CD Leganés,0.693061657,0.309388729,,1,0.020833333,CORNER,disagreement,TokenBlocker,TRUE,0,1
FBRef_005229,player_name: Myron van Brederode | positions_position: FW | clubs_club: AZ Alkmaar,TM_055235,player_name: myron van brederode | positions_position: AML | clubs_club: KV Mechelen,0.802641938,0.555944361,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1,1
FBRef_005218,"player_name: Munir El Haddadi | positions_position: MF,FW, FW | clubs_club: Getafe, Las Palmas",TM_014954,player_name: munir el haddadi | positions_position: AMR | clubs_club: Esteghlal FC,0.843665272,0.648246861,,1,0.25,EASY_POS,EASY_POS,TokenBlocker,TRUE,1,1
FBRef_003054,player_name: Jamiro Monteiro | positions_position: MF | clubs_club: Zwolle,TM_019591,player_name: jamiro monteiro | positions_position: MC | clubs_club: PEC Zwolle,0.90831671,0.793712596,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,FALSE,1,0
FBRef_005732,player_name: Paulo Gazzaniga | positions_position: GK | clubs_club: Girona,TM_012251,player_name: paulo gazzaniga | positions_position: GK | clubs_club: Girona FC,0.942417542,0.870439469,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,FALSE,1,0
FBRef_001930,"player_name: Emil Audero | positions_position: GK | clubs_club: Inter, Sampdoria, Cremonese",TM_018034,player_name: emil audero | positions_position: GK | clubs_club: US Cremonese,0.909184902,0.79566603,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1,1
FBRef_004243,player_name: Luca Caldirola | positions_position: DF | clubs_club: Monza,TM_065807,player_name: luca caldirola | positions_position: DC | clubs_club: Without Club,0.87306852,0.71440417,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1,1
FBRef_003517,"player_name: Josh Wilson-Esbrand | positions_position: DF,MF | clubs_club: Reims",TM_048123,player_name: josh wilson esbrand | positions_position: DL | clubs_club: Radomiak Radom,0.854143235,0.67182228,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1,1
FBRef_005344,"player_name: Nicola Zalewski | positions_position: DF, DF,FW | clubs_club: Roma, Atalanta",TM_044371,player_name: nicola zalewski | positions_position: ML | clubs_club: Atalanta BC,0.814628956,0.58291515,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,FALSE,1,0
FBRef_007113,player_name: Vedat Muriqi | positions_position: FW | clubs_club: Mallorca,TM_018031,player_name: vedat muriqi | positions_position: ST | clubs_club: RCD Mallorca,0.822369633,0.600331675,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,FALSE,1,0
FBRef_005067,player_name: Mike van Beijnen | positions_position: DF | clubs_club: Fortuna Sittard,TM_012125,player_name: mike van den ban | positions_position: AMR | clubs_club: Retired,0.7732334,0.48977515,,1,0.05,EASY_POS,EASY_POS,TokenBlocker,FALSE,0,0
FBRef_000613,"player_name: Antoine Colassin | positions_position: FW,MF, FW | clubs_club: Heerenveen, Beerschot, Anderlecht",TM_037909,player_name: antoine colassin | positions_position: ST | clubs_club: Royal Charleroi SC,0.799701189,0.549327676,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1,1
FBRef_002870,player_name: Isaac Hayden | positions_position: MF | clubs_club: Standard Liège,TM_016871,player_name: isaac hayden | positions_position: DM | clubs_club: Queens Park Rangers,0.801468154,0.553303345,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1,1
FBRef_006008,"player_name: Reda Belahyane | positions_position: MF | clubs_club: Hellas Verona, Lazio, Nice",TM_068764,player_name: reda belahyane | positions_position: DM | clubs_club: SS Lazio,0.799306277,0.548439123,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1,1
FBRef_006692,"player_name: Stefano Turati | positions_position: GK | clubs_club: Sassuolo, Frosinone",TM_043927,player_name: stefano turati | positions_position: GK | clubs_club: US Sassuolo,0.914532298,0.80769767,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,FALSE,1,0
FBRef_001391,player_name: Damian van der Haar | positions_position: DF | clubs_club: Zwolle,TM_059552,player_name: sep van der heijden | positions_position: GK | clubs_club: MVV Maastricht,0.701485484,0.328342339,,1,0.011764706,CORNER,disagreement,TokenBlocker,FALSE,0,0
FBRef_001128,"player_name: Carlos Robles | positions_position: MF, DF | clubs_club: Atlas",TM_040624,player_name: carlos robles | positions_position: DC | clubs_club: Atlas Guadalajara,0.824287312,0.604646451,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,FALSE,1,0
FBRef_000141,player_name: Adrián de la Fuente | positions_position: DF | clubs_club: Levante,TM_045891,player_name: fernando de la fuente | positions_position: DM | clubs_club: Retired,0.805034975,0.561328695,,1,0.024390244,EASY_POS,EASY_POS,TokenBlocker,TRUE,0,1
FBRef_001877,player_name: El Hadji Malick Diouf | positions_position: DF | clubs_club: West Ham,TM_013273,player_name: el hadji ba | positions_position: MC | clubs_club: Without Club,0.731336104,0.395506235,,1,0.166666667,CORNER,disagreement,TokenBlocker,TRUE,0,1
FBRef_001825,"player_name: Edan Diop | positions_position: MF,DF, DF,FW | clubs_club: Monaco",TM_059769,player_name: edan diop | positions_position: MC | clubs_club: Cercle Brugge,0.843049709,0.646861845,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1,1
FBRef_001391,player_name: Damian van der Haar | positions_position: DF | clubs_club: Zwolle,TM_014402,player_name: brecht van der beke | positions_position: MC | clubs_club: Without Club,0.70316061,0.332111373,,1,0.011764706,CORNER,disagreement,TokenBlocker,FALSE,0,0
FBRef_002286,"player_name: Francis Coquelin | positions_position: MF | clubs_club: Villarreal, Nantes",TM_060059,player_name: francis coquelin | positions_position: DM | clubs_club: FC Nantes,0.798415331,0.546434494,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,FALSE,1,0
FBRef_003192,"player_name: Jens Toornstra | positions_position: MF,FW, MF, MF,DF | clubs_club: Utrecht, Feyenoord",TM_004747,player_name: jens toornstra | positions_position: AMC | clubs_club: Sparta Rotterdam,0.843216378,0.64723685,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1,1
FBRef_006568,"player_name: Shavy Babicka | positions_position: FW,MF | clubs_club: Toulouse",TM_064248,player_name: shavy babicka | positions_position: AMR | clubs_club: Red Star Belgrade,0.78820017,0.523450381,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1,1
FBRef_005974,player_name: Rav van den Berg | positions_position: DF | clubs_club: Köln,TM_034179,player_name: thomas van den belt | positions_position: DM | clubs_club: Twente Enschede FC,0.835409902,0.629672279,,1,0.022727273,EASY_POS,EASY_POS,TokenBlocker,FALSE,0,0
FBRef_005390,"player_name: Nigel Thomas | positions_position: FW,MF | clubs_club: Nacional, Paços de Ferreira",TM_034183,player_name: nigel thomas | positions_position: AML | clubs_club: ADO Den Haag,0.793747313,0.535931454,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1,1
FBRef_005253,"player_name: Nadir Zortea | positions_position: DF,MF, DF | clubs_club: Sassuolo, Frosinone, Bologna, Atalanta",TM_030402,player_name: nadir zortea | positions_position: DR | clubs_club: Bologna FC 1909,0.857182573,0.67866079,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1,1
FBRef_007324,"player_name: Yannik Keitel | positions_position: MF, DF,MF | clubs_club: Freiburg",TM_022086,player_name: yannik keitel | positions_position: DM | clubs_club: VfB Stuttgart,0.855487857,0.674847679,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1,1
FBRef_002665,"player_name: Harvey Elliott | positions_position: MF,FW | clubs_club: Aston Villa, Liverpool",TM_045509,player_name: harvey elliott | positions_position: AMC | clubs_club: Aston Villa,0.885587933,0.74257285,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,FALSE,1,0
FBRef_002788,player_name: Ibrahima Diallo | positions_position: MF | clubs_club: Southampton,TM_034194,player_name: ibrahima diallo | positions_position: DM | clubs_club: Al-Ahli SC,0.773749744,0.490936924,,1,0.333333333,EASY_POS,EASY_POS,TokenBlocker,TRUE,1,1
FBRef_005016,"player_name: Mickey van der Hart | positions_position: GK | clubs_club: Heerenveen, Emmen",TM_039059,player_name: jan arie van der heijden | positions_position: DC | clubs_club: Retired,0.737307607,0.408942116,,1,0.011904762,CORNER,disagreement,TokenBlocker,FALSE,0,0
FBRef_002419,player_name: Gedeon Kalulu | positions_position: DF | clubs_club: Lorient,TM_032601,player_name: gedeon kalulu | positions_position: DR | clubs_club: Aris Limassol,0.867210549,0.701223735,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1,1
FBRef_003314,player_name: Joe White | positions_position: MF | clubs_club: Newcastle Utd,TM_047585,player_name: joe white | positions_position: AMC | clubs_club: Leyton Orient,0.792417643,0.532939697,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1,1
FBRef_003658,"player_name: Juan Brunetta | positions_position: MF,FW, MF | clubs_club: UANL, Santos",TM_036592,player_name: juan brunetta | positions_position: AMC | clubs_club: Tigres UANL,0.845274834,0.651868378,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,FALSE,1,0
FBRef_004279,"player_name: Lucas Chevalier | positions_position: GK | clubs_club: Paris S-G, Lille",TM_036387,player_name: lucas chevalier | positions_position: GK | clubs_club: Paris Saint-Germain,0.938205041,0.860961342,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,FALSE,1,0
FBRef_002440,"player_name: Gerald Kilota | positions_position: DF,MF | clubs_club: Seraing",TM_019566,player_name: gerald kilota | positions_position: DL | clubs_club: Without Club,0.856029782,0.676067009,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1,1
FBRef_005016,"player_name: Mickey van der Hart | positions_position: GK | clubs_club: Heerenveen, Emmen",TM_031561,player_name: raimond van der gouw | positions_position: GK | clubs_club: Retired,0.839008443,0.637768997,,1,0.011904762,EASY_POS,EASY_POS,TokenBlocker,TRUE,0,1
FBRef_006072,"player_name: Richard van der Venne | positions_position: MF,FW | clubs_club: RKC Waalwijk",TM_048426,player_name: owen van der vlag | positions_position: GK | clubs_club: Without Club,0.716621037,0.362397333,,1,0.011904762,CORNER,disagreement,TokenBlocker,TRUE,0,1
FBRef_002973,player_name: Jack Stacey | positions_position: DF | clubs_club: Bournemouth,TM_020840,player_name: jack stacey | positions_position: DR | clubs_club: Norwich City,0.870254308,0.708072193,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1,1
FBRef_001589,"player_name: Dayann Methalie | positions_position: MF,DF | clubs_club: Toulouse",TM_007840,player_name: dayann methalie | positions_position: DC | clubs_club: FC Toulouse,0.830343233,0.618272275,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,FALSE,1,0
FBRef_006231,"player_name: Ronaldo Prieto | positions_position: DF,MF, DF | clubs_club: Santos",TM_046442,player_name: ronaldo prieto | positions_position: MC | clubs_club: Santos Laguna,0.888527786,0.749187518,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,FALSE,1,0
FBRef_000843,player_name: Ben Davies | positions_position: DF | clubs_club: Tottenham,TM_011959,player_name: ben davies | positions_position: DC | clubs_club: Tottenham Hotspur,0.897202441,0.768705492,,1,0.25,EASY_POS,EASY_POS,TokenBlocker,FALSE,1,0
FBRef_007323,player_name: Yannik Engelhardt | positions_position: MF | clubs_club: Gladbach,TM_033611,player_name: yannik engelhardt | positions_position: DM | clubs_club: Borussia Mönchengladbach,0.800338488,0.550761598,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,FALSE,1,0
FBRef_002803,player_name: Ignace Van Der Brempt | positions_position: DF | clubs_club: Como,TM_035994,player_name: bjorn van der doelen | positions_position: MC | clubs_club: Retired,0.660112138,0.23525231,,1,0.011904762,CORNER,disagreement,TokenBlocker,TRUE,0,1
FBRef_006515,player_name: Senna Miangue | positions_position: DF | clubs_club: Cercle Brugge,TM_020872,player_name: senna miangue | positions_position: DC | clubs_club: Without Club,0.867342166,0.701519873,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,FALSE,1,0
FBRef_003148,"player_name: Jean Felipe | positions_position: MF,DF | clubs_club: Estrela",TM_018009,player_name: jean felipe | positions_position: DR | clubs_club: FC Felgueiras 1932,0.797738899,0.544912523,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1,1
FBRef_000416,player_name: Amadou Diallo | positions_position: MF | clubs_club: Newcastle Utd,TM_069060,player_name: amadou diallo | positions_position: AMR | clubs_club: Oud-Heverlee Leuven U23,0.758834063,0.457376642,,1,0.166666667,EASY_POS,EASY_POS,TokenBlocker,TRUE,1,1
FBRef_002641,player_name: Hannes Van der Bruggen | positions_position: MF | clubs_club: Cercle Brugge,TM_005896,player_name: sven van der jeugt | positions_position: GK | clubs_club: Retired,0.766076562,0.473672265,,1,0.011764706,EASY_POS,EASY_POS,TokenBlocker,TRUE,0,1
FBRef_007431,player_name: Zeno Van den Bosch | positions_position: DF | clubs_club: Antwerp,TM_016692,player_name: branco van den boomen | positions_position: MC | clubs_club: Ajax Amsterdam,0.726179109,0.383902996,,1,0.022727273,CORNER,disagreement,TokenBlocker,TRUE,0,1
FBRef_002803,player_name: Ignace Van Der Brempt | positions_position: DF | clubs_club: Como,TM_060179,player_name: stijn van der kelen | positions_position: GK | clubs_club: WIK Eine,0.694498823,0.312622352,,1,0.011764706,CORNER,disagreement,TokenBlocker,TRUE,0,1
FBRef_006966,player_name: Tom van de Looi | positions_position: MF | clubs_club: Famalicão,TM_036002,player_name: tom van der leegte | positions_position: DM | clubs_club: Retired,0.762186343,0.464919271,,1,0.027777778,EASY_POS,EASY_POS,TokenBlocker,TRUE,0,1
FBRef_002926,player_name: Ivan Pavlic | positions_position: MF | clubs_club: Estoril,TM_058088,player_name: ivan pavlic | positions_position: MC | clubs_club: Union Saint-Gilloise,0.869847492,0.707156856,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1,1
FBRef_003227,player_name: Jesse van de Haar | positions_position: FW | clubs_club: Utrecht,TM_059251,player_name: emmanuel van de blaak | positions_position: DC | clubs_club: Without Club,0.746685186,0.430041668,,1,0.037037037,CORNER,disagreement,TokenBlocker,TRUE,0,1
FBRef_004656,player_name: Mark van der Maarel | positions_position: DF | clubs_club: Utrecht,TM_017589,player_name: kenny van der weg | positions_position: DL | clubs_club: Retired,0.837553195,0.634494689,,1,0.011764706,EASY_POS,EASY_POS,TokenBlocker,TRUE,0,1
FBRef_001701,"player_name: Diego van Oorschot | positions_position: MF,FW | clubs_club: Heracles Almelo",TM_068049,player_name: diego van zutphen | positions_position: DC | clubs_club: VVV-Venlo,0.764717707,0.47061484,,1,0.25,EASY_POS,EASY_POS,TokenBlocker,TRUE,0,1
FBRef_006643,player_name: Smail Prevljak | positions_position: FW | clubs_club: Eupen,TM_025972,player_name: smail prevljak | positions_position: ST | clubs_club: NK Istra 1961,0.774917301,0.493563926,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1,1
FBRef_000292,"player_name: Alex Iwobi | positions_position: MF,FW, FW,MF, MF | clubs_club: Everton, Fulham",TM_020333,player_name: alex iwobi | positions_position: AML | clubs_club: Fulham FC,0.824749708,0.605686844,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,FALSE,1,0
FBRef_004990,"player_name: Michael Verrips | positions_position: GK | clubs_club: Dender, Fortuna Sittard, Groningen",TM_024535,player_name: michael verrips | positions_position: GK | clubs_club: FCV Dender EH,0.914578475,0.80780157,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,FALSE,1,0
FBRef_004942,"player_name: Mayckel Lahdo | positions_position: MF,FW, FW | clubs_club: AZ Alkmaar, Nantes",TM_056994,player_name: mayckel lahdo | positions_position: AMR | clubs_club: FC Nantes,0.849111517,0.660500914,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,FALSE,1,0
FBRef_006557,player_name: Sergio Villarreal | positions_position: DF | clubs_club: Monterrey,TM_043640,player_name: sergio villarreal | positions_position: DR | clubs_club: Without Club,0.866954263,0.700647091,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1,1
FBRef_004335,player_name: Luis Abram | positions_position: DF | clubs_club: Cruz Azul,TM_026156,player_name: luis abram | positions_position: DC | clubs_club: Club Sporting Cristal,0.861644958,0.688701155,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1,1
FBRef_003665,"player_name: Juan David Castro | positions_position: MF,FW | clubs_club: Atlético",TM_057435,player_name: juan david angulo | positions_position: ST | clubs_club: Tampico Madero,0.730816675,0.394337518,,1,0.166666667,CORNER,disagreement,TokenBlocker,FALSE,0,0
FBRef_002480,player_name: Gideon Mensah | positions_position: DF | clubs_club: Auxerre,TM_032837,player_name: gideon mensah | positions_position: DL | clubs_club: AJ Auxerre,0.903598815,0.783097334,,1,0.333333333,EASY_POS,EASY_POS,TokenBlocker,FALSE,1,0
FBRef_007331,player_name: Yassin Ayoub | positions_position: MF | clubs_club: Excelsior,TM_014414,player_name: yassin ayoub | positions_position: MC | clubs_club: Without Club,0.865855906,0.698175788,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1,1
FBRef_005637,player_name: Pablo Monroy | positions_position: DF | clubs_club: UNAM,TM_057019,player_name: pablo monroy | positions_position: DR | clubs_club: Retired,0.807628524,0.567164179,,1,0.333333333,EASY_POS,EASY_POS,TokenBlocker,TRUE,1,1
FBRef_003365,player_name: Jon Martin | positions_position: DF | clubs_club: Real Sociedad,TM_000571,player_name: jon martin | positions_position: DC | clubs_club: Real Sociedad,0.903445734,0.782752902,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,FALSE,1,0
FBRef_004590,"player_name: Marco Richter | positions_position: MF,FW | clubs_club: Mainz 05, Hertha BSC",TM_023625,player_name: marco richter | positions_position: AMC | clubs_club: SV Darmstadt 98,0.850962526,0.664665683,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1,1
FBRef_002426,"player_name: Geoffry Hairemans | positions_position: MF,FW, FW,MF | clubs_club: Mechelen",TM_004152,player_name: geoffry hairemans | positions_position: AMR | clubs_club: Royal Antwerp FC,0.852024502,0.667055131,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1,1
FBRef_003660,player_name: Juan Carlos | positions_position: GK | clubs_club: Girona,TM_063811,player_name: juan carlos pontones | positions_position: AMR | clubs_club: UCAM Murcia CF,0.772560957,0.488262152,,1,0.03030303,EASY_POS,EASY_POS,TokenBlocker,TRUE,0,1
FBRef_006520,"player_name: Sepp van den Berg | positions_position: DF | clubs_club: Mainz 05, Schalke 04, Brentford",TM_024755,player_name: bryan van den bogaert | positions_position: DL | clubs_club: RFC Knokke,0.782442566,0.510495773,,1,0.022727273,EASY_POS,EASY_POS,TokenBlocker,TRUE,0,1
FBRef_006546,"player_name: Sergio De los Ríos | positions_position: MF,DF, MF, FW | clubs_club: América, Pachuca",TM_067118,player_name: samu de los reyes | positions_position: DL | clubs_club: Retired,0.747478581,0.431826806,,1,0.2,CORNER,disagreement,TokenBlocker,TRUE,0,1
FBRef_007018,"player_name: Trent Alexander-Arnold | positions_position: DF | clubs_club: Liverpool, Real Madrid",TM_009650,player_name: alexander arnold mezan | positions_position: DR | clubs_club: Retired,0.793629256,0.535665827,,1,0.333333333,EASY_POS,EASY_POS,TokenBlocker,TRUE,0,1
FBRef_002697,player_name: Hernán De La Fuente | positions_position: DF | clubs_club: Famalicão,TM_042650,player_name: manuel de la torre | positions_position: DL | clubs_club: Retired,0.774645754,0.492952946,,1,0.023809524,EASY_POS,EASY_POS,TokenBlocker,TRUE,0,1
FBRef_006787,"player_name: Tatsuhiro Sakamoto | positions_position: MF,DF | clubs_club: Oostende",TM_047823,player_name: tatsuhiro sakamoto | positions_position: MR | clubs_club: Coventry City,0.867923913,0.702828805,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1,1
FBRef_001807,player_name: Dylan Collard | positions_position: DF | clubs_club: Marítimo,TM_058466,player_name: dylan collard | positions_position: DC | clubs_club: Lusitânia FC Lourosa,0.872037324,0.71208398,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1,1
FBRef_002704,player_name: Hidde Jurjus | positions_position: GK | clubs_club: Groningen,TM_017691,player_name: hidde jurjus | positions_position: GK | clubs_club: FC Groningen,0.930884299,0.844489673,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,FALSE,1,0
FBRef_000346,"player_name: Alexis Mac Allister | positions_position: MF | clubs_club: Brighton, Liverpool",TM_037866,player_name: francis mac allister | positions_position: DM | clubs_club: Instituto ACC,0.763066882,0.466900484,,1,0.2,EASY_POS,EASY_POS,TokenBlocker,TRUE,0,1
FBRef_004232,"player_name: Lovro Majer | positions_position: MF,FW, MF | clubs_club: Rennes, Wolfsburg",TM_029735,player_name: lovro majer | positions_position: AMC | clubs_club: VfL Wolfsburg,0.86287016,0.691457861,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,FALSE,1,0
FBRef_000782,"player_name: Aymen Sliti | positions_position: FW,MF | clubs_club: Feyenoord",TM_060824,player_name: aymen sliti | positions_position: AML | clubs_club: Feyenoord Rotterdam,0.820378878,0.595852476,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,FALSE,1,0
FBRef_001756,"player_name: Djevencio van der Kust | positions_position: DF | clubs_club: Beerschot, Utrecht, ""Sparta Rdam""",TM_035994,player_name: bjorn van der doelen | positions_position: MC | clubs_club: Retired,0.705489278,0.337350875,,1,0.011904762,CORNER,disagreement,TokenBlocker,TRUE,0,1
FBRef_002235,"player_name: Florent da Silva | positions_position: MF | clubs_club: Volendam, RWDM",TM_028644,player_name: pierre da silva | positions_position: AML | clubs_club: Cusco FC,0.731738135,0.396410803,,1,0.03125,CORNER,disagreement,TokenBlocker,TRUE,0,1
FBRef_002718,player_name: Houboulang Mendes | positions_position: DF | clubs_club: Almería,TM_038014,player_name: houboulang mendes | positions_position: DR | clubs_club: Fortuna Sittard,0.884468105,0.740053235,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1,1
FBRef_001344,"player_name: Crysencio Summerville | positions_position: FW,MF, FW | clubs_club: West Ham, Leeds United",TM_037047,player_name: crysencio summerville | positions_position: AML | clubs_club: West Ham United,0.875743197,0.720422192,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,FALSE,1,0
FBRef_006869,player_name: Thomas van den Belt | positions_position: MF | clubs_club: Feyenoord,TM_018911,player_name: rick stuy van den herik | positions_position: DM | clubs_club: VV Sliedrecht,0.732635811,0.398430575,,1,0.022222222,CORNER,disagreement,TokenBlocker,TRUE,0,1
FBRef_002164,"player_name: Ferdi Kadioglu | positions_position: DF,FW | clubs_club: Brighton",TM_031912,player_name: ferdi kadioglu | positions_position: DL | clubs_club: Brighton & Hove Albion,0.887990543,0.747978721,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,FALSE,1,0
FBRef_001986,player_name: Enzo Loiodice | positions_position: MF | clubs_club: Las Palmas,TM_048611,player_name: enzo loiodice | positions_position: MC | clubs_club: UD Las Palmas,0.899306884,0.77344049,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,FALSE,1,0
FBRef_001562,player_name: David Sousa | positions_position: DF | clubs_club: RWDM,TM_056507,player_name: david sousa | positions_position: AMC | clubs_club: Retired,0.739125441,0.413032241,,1,0.333333333,CORNER,disagreement,TokenBlocker,TRUE,1,1
FBRef_007278,player_name: Woyo Coulibaly | positions_position: DF | clubs_club: Sassuolo,TM_049440,player_name: woyo coulibaly | positions_position: DR | clubs_club: US Sassuolo,0.902416728,0.780437639,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,FALSE,1,0
FBRef_005974,player_name: Rav van den Berg | positions_position: DF | clubs_club: Köln,TM_043726,player_name: sepp van den berg | positions_position: DC | clubs_club: Brentford FC,0.849092821,0.660458847,,1,0.022727273,EASY_POS,EASY_POS,TokenBlocker,TRUE,0,1
FBRef_001973,"player_name: Enock Mwepu | positions_position: FW,MF | clubs_club: Brighton",TM_039813,player_name: enock mwepu | positions_position: MC | clubs_club: Retired,0.796115622,0.541260149,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,TRUE,1,1
FBRef_004656,player_name: Mark van der Maarel | positions_position: DF | clubs_club: Utrecht,TM_011350,player_name: mike van der hoorn | positions_position: DC | clubs_club: FC Utrecht,0.846743599,0.655173098,,1,0.011494253,EASY_POS,EASY_POS,TokenBlocker,TRUE,0,1
FBRef_004794,"player_name: Mathieu Cafaro | positions_position: FW,MF | clubs_club: Paris FC",TM_033059,player_name: mathieu cafaro | positions_position: AMR | clubs_club: Paris FC,0.835110163,0.628997868,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,FALSE,1,0
FBRef_001148,player_name: Casper Widell | positions_position: DF | clubs_club: Excelsior,TM_046903,player_name: casper widell | positions_position: DC | clubs_club: Excelsior Rotterdam,0.901849278,0.779160876,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,FALSE,1,0
FBRef_005656,player_name: Papa Amadou Diallo | positions_position: FW | clubs_club: Metz,TM_004090,player_name: papa amadou diallo | positions_position: AML | clubs_club: Norwich City,0.742978231,0.421701019,,1,0.166666667,CORNER,disagreement,TokenBlocker,TRUE,1,1
FBRef_001203,,TM_000023,,,,,,,,,,FALSE,0,0
FBRef_002367,,TM_034935,,,,,,,,,,FALSE,0,0
FBRef_002709,,TM_035834,,,,,,,,,,FALSE,0,0
FBRef_003977,,TM_048986,,,,,,,,,,FALSE,0,0
